Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Purchase Amount (USD),Season,Review Rating,Subscription Status,Shipping Type,Promo Code Used,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
1132,67,Male,Shirt,Clothing,Illinois,M,Black,73,Spring,3.7,No,Express,Yes,Yes,20,Bank Transfer,Monthly
1133,50,Male,Hoodie,Clothing,North Carolina,S,Teal,98,Spring,4.3,No,Store Pickup,Yes,Yes,25,Cash,Fortnightly
1134,36,Male,Shoes,Footwear,Connecticut,XL,Magenta,36,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Cash,Weekly
1135,62,Male,T-shirt,Clothing,Wisconsin,M,Brown,81,Summer,,No,Express,Yes,Yes,2,Venmo,Every 3 Months
1136,65,Male,Skirt,Clothing,Massachusetts,L,Peach,90,Winter,3.6,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly
1137,23,Male,Handbag,Accessories,Illinois,S,Cyan,83,Summer,4.8,No,Free Shipping,Yes,Yes,37,Cash,Monthly
1138,46,Male,Shirt,Clothing,New Mexico,XL,Pink,91,Winter,2.8,No,2-Day Shipping,Yes,Yes,16,Bank Transfer,Every 3 Months
1139,18,Male,Pants,Clothing,Iowa,M,Purple,36,Summer,4.7,No,Express,Yes,Yes,32,Venmo,Fortnightly
1140,58,Male,Coat,Outerwear,Alabama,L,Purple,53,Spring,3.9,No,Standard,Yes,Yes,42,Debit Card,Bi-Weekly
1141,31,Male,Jeans,Clothing,Maryland,M,White,39,Winter,2.6,No,Store Pickup,Yes,Yes,6,Credit Card,Every 3 Months
1142,39,Male,Gloves,Accessories,Ohio,S,Silver,33,Winter,4.7,No,Next Day Air,Yes,Yes,23,PayPal,Fortnightly
1143,69,Male,T-shirt,Clothing,Ohio,L,Green,76,Spring,3.5,No,Store Pickup,Yes,Yes,27,Venmo,Bi-Weekly
1144,68,Male,Boots,Footwear,Nevada,L,Teal,23,Winter,4.4,No,Standard,Yes,Yes,43,PayPal,Quarterly
1145,41,Male,Jeans,Clothing,South Carolina,S,Indigo,54,Fall,4.4,No,2-Day Shipping,Yes,Yes,25,Bank Transfer,Fortnightly
1146,31,Male,Sneakers,Footwear,Nevada,L,Pink,89,Summer,3,No,Express,Yes,Yes,30,Cash,Every 3 Months
1147,48,Male,Sneakers,Footwear,Wisconsin,M,Indigo,38,Summer,4.2,No,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months
1148,59,Male,Hat,Accessories,Tennessee,XL,Red,36,Winter,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Annually
1149,34,Male,Pants,Clothing,Florida,M,Violet,66,Spring,2.6,No,Store Pickup,Yes,Yes,10,PayPal,Fortnightly
1150,21,Male,Jewelry,Accessories,Georgia,L,Cyan,42,Spring,3.3,No,Store Pickup,Yes,Yes,40,Venmo,Annually
1151,29,Male,Jewelry,Accessories,Kentucky,S,Red,36,Winter,2.7,No,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly
1152,41,Male,Blouse,Clothing,Ohio,M,Gray,86,Spring,,No,Express,Yes,Yes,24,Credit Card,Weekly
1153,62,Male,Handbag,Accessories,Connecticut,M,Gold,49,Fall,4,No,Standard,Yes,Yes,8,PayPal,Every 3 Months
1154,27,Male,Shirt,Clothing,Idaho,M,Pink,41,Summer,4,No,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly
1155,49,Male,Dress,Clothing,Georgia,L,Cyan,82,Spring,2.9,No,2-Day Shipping,Yes,Yes,44,Credit Card,Bi-Weekly
1156,67,Male,T-shirt,Clothing,Tennessee,S,Red,53,Fall,2.6,No,Express,Yes,Yes,47,PayPal,Quarterly
1157,20,Male,Shoes,Footwear,Hawaii,M,Gold,21,Summer,4.8,No,Express,Yes,Yes,6,Venmo,Every 3 Months
1158,37,Male,Belt,Accessories,Maryland,M,Charcoal,66,Fall,4.4,No,Standard,Yes,Yes,11,Cash,Quarterly
1159,69,Male,Belt,Accessories,Nevada,L,Orange,89,Summer,4,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually
1160,66,Male,Handbag,Accessories,New Hampshire,L,Blue,55,Fall,3.6,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months
1161,37,Male,Scarf,Accessories,North Dakota,S,Blue,42,Summer,3.2,No,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly
1162,63,Male,Shorts,Clothing,Oklahoma,S,Orange,52,Fall,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Monthly
1163,47,Male,Sandals,Footwear,North Carolina,M,Blue,92,Winter,4.2,No,Express,Yes,Yes,13,PayPal,Weekly
1164,26,Male,Pants,Clothing,Tennessee,L,White,56,Summer,3,No,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly
1165,68,Male,Dress,Clothing,Montana,M,Green,96,Winter,4.2,No,Standard,Yes,Yes,47,PayPal,Quarterly
1166,51,Male,T-shirt,Clothing,Wisconsin,M,Silver,64,Winter,2.9,No,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months
1167,48,Male,Dress,Clothing,Connecticut,S,Lavender,48,Winter,3.7,No,Store Pickup,Yes,Yes,22,Venmo,Fortnightly
1168,60,Male,Socks,Clothing,New Jersey,XL,Beige,83,Summer,3.6,No,Free Shipping,Yes,Yes,16,PayPal,Quarterly
1169,68,Male,Scarf,Accessories,Mississippi,L,Violet,91,Summer,3.6,No,Standard,Yes,Yes,37,Debit Card,Fortnightly
1170,25,Male,Backpack,Accessories,Wyoming,S,Gray,94,Fall,4.5,No,2-Day Shipping,Yes,Yes,3,Cash,Annually
1171,57,Male,Skirt,Clothing,Illinois,S,Red,62,Spring,3.2,No,Express,Yes,Yes,33,Cash,Bi-Weekly
1172,41,Male,Socks,Clothing,Louisiana,M,Lavender,55,Spring,3.9,No,Next Day Air,Yes,Yes,15,Debit Card,Annually
1173,59,Male,Coat,Outerwear,Oregon,L,Peach,68,Spring,4.6,No,Store Pickup,Yes,Yes,42,Bank Transfer,Bi-Weekly
1174,44,Male,Jewelry,Accessories,South Dakota,M,Indigo,76,Winter,2.5,No,Express,Yes,Yes,42,Cash,Bi-Weekly
1175,42,Male,Backpack,Accessories,Michigan,M,Black,31,Winter,4.3,No,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly
1176,35,Male,Belt,Accessories,New Jersey,M,Beige,81,Spring,4.1,No,Store Pickup,Yes,Yes,26,PayPal,Quarterly
1177,36,Male,Dress,Clothing,Oregon,M,Red,83,Winter,,No,Free Shipping,Yes,Yes,39,PayPal,Quarterly
1178,54,Male,Skirt,Clothing,Iowa,M,Black,21,Spring,4.8,No,Standard,Yes,Yes,24,Debit Card,Monthly
1179,37,Male,Dress,Clothing,South Carolina,M,Teal,22,Spring,4.9,No,Express,Yes,Yes,23,Debit Card,Annually
1180,20,Male,T-shirt,Clothing,Indiana,M,Blue,33,Summer,2.8,No,Free Shipping,Yes,Yes,44,Bank Transfer,Annually
1181,23,Male,Skirt,Clothing,Oregon,S,Beige,23,Spring,4.9,No,Standard,Yes,Yes,34,Cash,Monthly
1182,61,Male,Shorts,Clothing,New York,L,Teal,96,Summer,3.5,No,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly
1183,37,Male,Jewelry,Accessories,New Mexico,M,Maroon,21,Spring,3.8,No,Express,Yes,Yes,45,PayPal,Quarterly
1184,23,Male,Pants,Clothing,Louisiana,M,Yellow,39,Spring,4.5,No,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly
1185,63,Male,Belt,Accessories,South Carolina,S,Indigo,73,Fall,3.4,No,Express,Yes,Yes,19,Credit Card,Annually
1186,47,Male,Jeans,Clothing,Maine,M,Magenta,64,Spring,3.9,No,Standard,Yes,Yes,29,Credit Card,Monthly
1187,63,Male,Jeans,Clothing,Indiana,M,Beige,68,Summer,4.1,No,2-Day Shipping,Yes,Yes,27,Credit Card,Annually
1188,56,Male,Hat,Accessories,Iowa,L,Maroon,89,Fall,3,No,Express,Yes,Yes,37,Credit Card,Every 3 Months
1189,68,Male,Blouse,Clothing,Mississippi,M,Magenta,29,Summer,3.3,No,Next Day Air,Yes,Yes,11,Credit Card,Weekly
1190,64,Male,Shirt,Clothing,Arkansas,XL,Teal,97,Summer,,No,Free Shipping,Yes,Yes,28,Debit Card,Annually
1191,62,Male,Shirt,Clothing,South Carolina,M,Orange,45,Winter,4.3,No,Next Day Air,Yes,Yes,31,Credit Card,Weekly
1192,34,Male,T-shirt,Clothing,Indiana,L,Charcoal,70,Winter,4.1,No,Free Shipping,Yes,Yes,50,Venmo,Quarterly
1193,49,Male,Coat,Outerwear,Florida,M,Turquoise,56,Summer,4,No,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly
1194,40,Male,Jacket,Outerwear,Alaska,L,Pink,55,Fall,5,No,2-Day Shipping,Yes,Yes,18,Credit Card,Fortnightly
1195,50,Male,Hoodie,Clothing,New York,S,Teal,46,Winter,3.1,No,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly
1196,25,Male,Scarf,Accessories,Texas,M,White,95,Winter,4,No,2-Day Shipping,Yes,Yes,33,Venmo,Monthly
1197,30,Male,Belt,Accessories,North Dakota,M,Maroon,88,Winter,3.2,No,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly
1198,54,Male,Sneakers,Footwear,Vermont,L,Violet,92,Fall,3.9,No,Standard,Yes,Yes,26,PayPal,Annually
1199,40,Male,Socks,Clothing,New Jersey,M,Brown,49,Summer,3.9,No,2-Day Shipping,Yes,Yes,17,Cash,Annually
1200,49,Male,Sandals,Footwear,Maryland,M,Indigo,89,Fall,4.5,No,Free Shipping,Yes,Yes,3,Debit Card,Weekly
1201,27,Male,Coat,Outerwear,Connecticut,XL,Black,22,Winter,4.4,No,Store Pickup,Yes,Yes,7,PayPal,Weekly
1202,27,Male,Shoes,Footwear,Illinois,XL,Black,61,Summer,3.1,No,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly
1203,48,Male,Scarf,Accessories,Maryland,S,Olive,29,Spring,2.9,No,Standard,Yes,Yes,14,Venmo,Every 3 Months
1204,40,Male,Sneakers,Footwear,Minnesota,M,Orange,82,Winter,3.7,No,Free Shipping,Yes,Yes,23,Bank Transfer,Annually
1205,67,Male,Belt,Accessories,Florida,M,Pink,94,Spring,3.2,No,2-Day Shipping,Yes,Yes,20,Credit Card,Every 3 Months
1206,52,Male,Handbag,Accessories,California,M,Olive,99,Spring,3.5,No,Standard,Yes,Yes,38,Bank Transfer,Fortnightly
1207,22,Male,Handbag,Accessories,Mississippi,S,Cyan,59,Fall,3,No,Free Shipping,Yes,Yes,16,Venmo,Every 3 Months
1208,62,Male,Boots,Footwear,Washington,M,White,90,Summer,4.1,No,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months
1209,20,Male,Boots,Footwear,Wisconsin,S,Red,100,Winter,,No,2-Day Shipping,Yes,Yes,8,Debit Card,Annually
1210,41,Male,Pants,Clothing,Pennsylvania,M,Blue,62,Winter,3.8,No,Next Day Air,Yes,Yes,16,Bank Transfer,Monthly
1211,34,Male,Sunglasses,Accessories,Missouri,M,Olive,78,Fall,4.1,No,Next Day Air,Yes,Yes,5,Cash,Quarterly
1212,23,Male,Hoodie,Clothing,Oklahoma,M,Green,94,Spring,4.6,No,Store Pickup,Yes,Yes,14,Venmo,Every 3 Months
1213,32,Male,Shoes,Footwear,Pennsylvania,M,Yellow,74,Summer,2.5,No,Free Shipping,Yes,Yes,18,Credit Card,Weekly
1214,68,Male,Handbag,Accessories,Kentucky,XL,Black,52,Spring,3.7,No,Express,Yes,Yes,14,Debit Card,Every 3 Months
1215,30,Male,Jacket,Outerwear,Vermont,M,Blue,81,Fall,3.8,No,Free Shipping,Yes,Yes,5,Cash,Every 3 Months
1216,66,Male,Blouse,Clothing,Oregon,L,Pink,20,Winter,2.6,No,2-Day Shipping,Yes,Yes,15,Credit Card,Every 3 Months
1217,62,Male,Pants,Clothing,Utah,XL,Lavender,32,Summer,3.7,No,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months
1218,50,Male,Boots,Footwear,Nebraska,XL,Cyan,63,Fall,2.6,No,Free Shipping,Yes,Yes,12,Cash,Every 3 Months
1219,55,Male,Boots,Footwear,Pennsylvania,M,Cyan,79,Spring,3.1,No,Store Pickup,Yes,Yes,43,Cash,Every 3 Months
1220,19,Male,Sweater,Clothing,Vermont,M,Gold,23,Winter,2.5,No,Next Day Air,Yes,Yes,35,Credit Card,Bi-Weekly
1221,67,Male,Gloves,Accessories,Kentucky,M,Green,64,Winter,,No,Express,Yes,Yes,36,Bank Transfer,Quarterly
1222,18,Male,Socks,Clothing,Iowa,M,Red,69,Winter,4.5,No,Standard,Yes,Yes,3,Cash,Quarterly
1223,58,Male,Jeans,Clothing,Indiana,L,Magenta,69,Fall,3.4,No,Store Pickup,Yes,Yes,27,Bank Transfer,Annually
1224,69,Male,Pants,Clothing,Kansas,L,Red,24,Winter,3.9,No,Free Shipping,Yes,Yes,21,Bank Transfer,Weekly
1225,62,Male,Shorts,Clothing,Illinois,M,Yellow,50,Summer,3.7,No,Store Pickup,Yes,Yes,18,Venmo,Weekly
1226,28,Male,Gloves,Accessories,North Carolina,S,Turquoise,97,Fall,2.6,No,Free Shipping,Yes,Yes,16,Debit Card,Weekly
1227,53,Male,Sandals,Footwear,Ohio,S,Cyan,91,Fall,3.4,No,Store Pickup,Yes,Yes,18,Venmo,Bi-Weekly
1228,27,Male,Blouse,Clothing,Illinois,L,Yellow,37,Spring,4.9,No,Store Pickup,Yes,Yes,19,Bank Transfer,Bi-Weekly
1229,55,Male,Jacket,Outerwear,Indiana,S,Yellow,55,Winter,3.9,No,Express,Yes,Yes,1,Cash,Annually
1230,34,Male,Jewelry,Accessories,Kansas,XL,Maroon,52,Winter,3.6,No,Express,Yes,Yes,39,Bank Transfer,Annually
1231,25,Male,Hat,Accessories,Illinois,L,Brown,80,Spring,,No,Standard,Yes,Yes,49,Venmo,Monthly
1232,66,Male,Socks,Clothing,Pennsylvania,M,Gold,79,Spring,4,No,2-Day Shipping,Yes,Yes,43,Credit Card,Fortnightly
1233,57,Male,Handbag,Accessories,New York,M,Charcoal,23,Summer,3.6,No,Free Shipping,Yes,Yes,31,Debit Card,Every 3 Months
1234,46,Male,Pants,Clothing,Utah,L,Beige,73,Winter,3.5,No,Next Day Air,Yes,Yes,40,Venmo,Every 3 Months
1235,38,Male,Gloves,Accessories,New Jersey,M,Indigo,99,Fall,4.1,No,Store Pickup,Yes,Yes,2,Bank Transfer,Bi-Weekly
1236,23,Male,Sweater,Clothing,Idaho,M,Red,22,Spring,3,No,Store Pickup,Yes,Yes,46,PayPal,Every 3 Months
1237,42,Male,Hat,Accessories,New Mexico,M,White,68,Summer,4.4,No,Store Pickup,Yes,Yes,35,Debit Card,Every 3 Months
1238,25,Male,Dress,Clothing,Michigan,S,Charcoal,92,Spring,4.4,No,2-Day Shipping,Yes,Yes,42,Credit Card,Quarterly
1239,55,Male,Pants,Clothing,Wyoming,M,Violet,77,Winter,3.7,No,Express,Yes,Yes,3,Venmo,Fortnightly
1240,62,Male,Coat,Outerwear,New Jersey,XL,Magenta,37,Spring,4.8,No,Standard,Yes,Yes,32,Debit Card,Every 3 Months
1241,41,Male,Scarf,Accessories,New Jersey,L,White,79,Winter,2.9,No,Store Pickup,Yes,Yes,48,Debit Card,Annually
1242,58,Male,Hoodie,Clothing,Hawaii,XL,Pink,51,Winter,3.1,No,Express,Yes,Yes,34,Credit Card,Weekly
1243,56,Male,Socks,Clothing,Nevada,M,Lavender,27,Summer,4,No,Next Day Air,Yes,Yes,15,Bank Transfer,Quarterly
1244,25,Male,Blouse,Clothing,New Hampshire,S,Pink,23,Spring,3,No,Store Pickup,Yes,Yes,22,Debit Card,Annually
1245,70,Male,Socks,Clothing,Indiana,S,Silver,76,Summer,3.9,No,2-Day Shipping,Yes,Yes,2,Cash,Monthly
1246,42,Male,Dress,Clothing,New York,M,Violet,31,Fall,3.4,No,Standard,Yes,Yes,30,Bank Transfer,Weekly
1247,27,Male,Hoodie,Clothing,Louisiana,M,Charcoal,60,Winter,2.7,No,Standard,Yes,Yes,27,Cash,Monthly
1248,65,Male,T-shirt,Clothing,Virginia,M,Charcoal,99,Spring,,No,Express,Yes,Yes,18,Venmo,Bi-Weekly
1249,62,Male,Hat,Accessories,Wisconsin,XL,Red,37,Winter,3,No,Free Shipping,Yes,Yes,8,Credit Card,Annually
1250,62,Male,Boots,Footwear,Oregon,M,Peach,50,Winter,4.5,No,Express,Yes,Yes,48,Venmo,Fortnightly
1251,52,Male,Jeans,Clothing,New Hampshire,XL,Purple,26,Winter,4.1,No,Free Shipping,Yes,Yes,24,Cash,Monthly
1252,56,Male,Shorts,Clothing,Indiana,XL,Orange,86,Spring,5,No,Next Day Air,Yes,Yes,43,Credit Card,Monthly
1253,28,Male,Sandals,Footwear,Massachusetts,L,Magenta,41,Fall,4,No,Standard,Yes,Yes,8,Cash,Quarterly
1254,39,Male,Sandals,Footwear,Montana,XL,Red,23,Winter,4.9,No,Express,Yes,Yes,49,PayPal,Annually
1255,54,Male,Sneakers,Footwear,California,XL,Black,56,Spring,3.3,No,2-Day Shipping,Yes,Yes,2,Credit Card,Bi-Weekly
1256,30,Male,Hat,Accessories,Indiana,M,Peach,68,Fall,4.1,No,Standard,Yes,Yes,38,Cash,Fortnightly
1257,45,Male,Coat,Outerwear,West Virginia,S,Olive,48,Winter,3.6,No,Express,Yes,Yes,4,Cash,Fortnightly
1258,68,Male,Dress,Clothing,Minnesota,L,Gold,67,Spring,3,No,Free Shipping,Yes,Yes,31,Cash,Every 3 Months
1259,47,Male,Boots,Footwear,Ohio,XL,Gold,87,Spring,4.1,No,2-Day Shipping,Yes,Yes,34,Debit Card,Every 3 Months
1260,68,Male,Skirt,Clothing,Minnesota,M,Turquoise,64,Fall,3.9,No,Standard,Yes,Yes,45,Credit Card,Monthly
1261,63,Male,Shirt,Clothing,Virginia,XL,Green,93,Spring,4.1,No,Store Pickup,Yes,Yes,30,Debit Card,Quarterly
1262,20,Male,Shirt,Clothing,Connecticut,L,Maroon,29,Summer,2.8,No,Next Day Air,Yes,Yes,2,Credit Card,Fortnightly
1263,29,Male,Boots,Footwear,Tennessee,L,Brown,62,Winter,4.8,No,Store Pickup,Yes,Yes,44,Venmo,Monthly
1264,41,Male,Hoodie,Clothing,Delaware,L,Brown,70,Winter,4.6,No,2-Day Shipping,Yes,Yes,1,Credit Card,Bi-Weekly
1265,52,Male,Sweater,Clothing,Vermont,S,Blue,92,Winter,2.5,No,Next Day Air,Yes,Yes,1,Venmo,Bi-Weekly
1266,32,Male,Shirt,Clothing,Louisiana,M,Lavender,79,Spring,2.7,No,Next Day Air,Yes,Yes,27,Bank Transfer,Weekly
1267,20,Male,Blouse,Clothing,North Dakota,M,Peach,31,Fall,4,No,Standard,Yes,Yes,14,Debit Card,Every 3 Months
1268,47,Male,T-shirt,Clothing,Oregon,S,Gray,83,Spring,2.7,No,Standard,Yes,Yes,41,Cash,Weekly
1269,23,Male,Jacket,Outerwear,Idaho,XL,Charcoal,88,Winter,2.9,No,Next Day Air,Yes,Yes,25,Debit Card,Bi-Weekly
1270,43,Male,Jewelry,Accessories,Vermont,M,Lavender,53,Spring,3,No,Standard,Yes,Yes,47,PayPal,Quarterly
1271,67,Male,Hoodie,Clothing,West Virginia,M,Green,98,Fall,3.3,No,Standard,Yes,Yes,20,Cash,Annually
1272,70,Male,Jewelry,Accessories,Kentucky,S,Gray,57,Spring,4.3,No,Store Pickup,Yes,Yes,42,PayPal,Annually
1273,35,Male,Sandals,Footwear,Wisconsin,M,Orange,80,Winter,4.4,No,Express,Yes,Yes,16,Bank Transfer,Monthly
1274,41,Male,Jeans,Clothing,Mississippi,L,Silver,29,Spring,4.1,No,Next Day Air,Yes,Yes,32,Credit Card,Every 3 Months
1275,54,Male,Hat,Accessories,Missouri,M,Olive,73,Spring,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Quarterly
1276,55,Male,Sweater,Clothing,Arkansas,S,Turquoise,32,Fall,4.5,No,Standard,Yes,Yes,1,PayPal,Monthly
1277,51,Male,Boots,Footwear,Wyoming,L,Turquoise,68,Spring,4.8,No,Next Day Air,Yes,Yes,37,Bank Transfer,Weekly
1278,19,Male,Blouse,Clothing,Rhode Island,L,Green,97,Spring,5,No,Express,Yes,Yes,5,Venmo,Quarterly
1279,28,Male,Shorts,Clothing,Utah,M,Violet,98,Fall,2.8,No,Next Day Air,Yes,Yes,31,Venmo,Fortnightly
1280,63,Male,Hoodie,Clothing,Maryland,L,Charcoal,56,Fall,3.7,No,Express,Yes,Yes,18,Debit Card,Annually
1281,30,Male,Pants,Clothing,Georgia,L,White,78,Winter,4.4,No,2-Day Shipping,Yes,Yes,39,Venmo,Every 3 Months
1282,29,Male,Belt,Accessories,New Jersey,M,Olive,81,Spring,4.5,No,Store Pickup,Yes,Yes,8,Venmo,Bi-Weekly
1283,24,Male,Shirt,Clothing,New Hampshire,L,Violet,68,Winter,3,No,Free Shipping,Yes,Yes,20,Venmo,Monthly
1284,69,Male,Shirt,Clothing,Oregon,M,Violet,94,Winter,3.9,No,2-Day Shipping,Yes,Yes,23,Debit Card,Every 3 Months
1285,65,Male,Dress,Clothing,Arkansas,M,Black,93,Spring,3.9,No,Express,Yes,Yes,38,PayPal,Fortnightly
1286,64,Male,Gloves,Accessories,North Carolina,M,Charcoal,99,Fall,3.5,No,Next Day Air,Yes,Yes,45,Bank Transfer,Fortnightly
1287,40,Male,Gloves,Accessories,West Virginia,L,Yellow,49,Winter,4.9,No,Next Day Air,Yes,Yes,44,Debit Card,Fortnightly
1288,24,Male,Jeans,Clothing,Utah,XL,Blue,28,Winter,3.4,No,Standard,Yes,Yes,20,PayPal,Monthly
1289,66,Male,Belt,Accessories,South Dakota,XL,Charcoal,93,Winter,4.1,No,Standard,Yes,Yes,34,PayPal,Bi-Weekly
1290,35,Male,Jacket,Outerwear,New Hampshire,M,Red,24,Fall,2.9,No,Next Day Air,Yes,Yes,10,PayPal,Weekly
1291,67,Male,Skirt,Clothing,Maryland,M,Indigo,35,Spring,3.4,No,Free Shipping,Yes,Yes,3,PayPal,Annually
1292,69,Male,Sandals,Footwear,South Dakota,S,Beige,68,Spring,3.2,No,2-Day Shipping,Yes,Yes,23,Debit Card,Fortnightly
1293,26,Male,Belt,Accessories,Kentucky,M,Maroon,61,Summer,,No,Free Shipping,Yes,Yes,42,Bank Transfer,Annually
1294,23,Male,Sweater,Clothing,Florida,XL,Yellow,74,Fall,4.1,No,Standard,Yes,Yes,30,Debit Card,Annually
1295,27,Male,Shirt,Clothing,Texas,M,Silver,64,Summer,4.5,No,Standard,Yes,Yes,21,Cash,Every 3 Months
1296,30,Male,Sneakers,Footwear,New Mexico,M,Olive,60,Fall,2.8,No,Standard,Yes,Yes,50,PayPal,Weekly
1297,48,Male,Jeans,Clothing,South Dakota,S,Teal,29,Spring,2.8,No,Express,Yes,Yes,16,Cash,Bi-Weekly
1298,44,Male,Sandals,Footwear,New Jersey,M,Silver,85,Summer,4.6,No,Standard,Yes,Yes,32,Venmo,Annually
1299,29,Male,Pants,Clothing,Indiana,S,Indigo,81,Summer,3,No,Free Shipping,Yes,Yes,14,Bank Transfer,Fortnightly
1300,29,Male,Belt,Accessories,Louisiana,L,Teal,23,Fall,3.6,No,2-Day Shipping,Yes,Yes,42,Venmo,Bi-Weekly
1301,67,Male,T-shirt,Clothing,West Virginia,M,Charcoal,100,Spring,4.5,No,Next Day Air,Yes,Yes,47,Credit Card,Every 3 Months
1302,42,Male,Shirt,Clothing,Maine,M,Orange,54,Fall,5,No,Express,Yes,Yes,21,Debit Card,Weekly
1303,23,Male,Sneakers,Footwear,Idaho,M,Gold,25,Fall,2.9,No,Next Day Air,Yes,Yes,37,Credit Card,Monthly
1304,34,Male,Blouse,Clothing,New York,L,Silver,32,Summer,3.1,No,Next Day Air,Yes,Yes,10,Credit Card,Annually
1305,64,Male,Backpack,Accessories,Montana,S,Orange,63,Spring,4,No,2-Day Shipping,Yes,Yes,18,PayPal,Every 3 Months
1306,31,Male,Pants,Clothing,Mississippi,XL,Peach,56,Spring,4.5,No,Express,Yes,Yes,2,PayPal,Every 3 Months
1307,54,Male,Sweater,Clothing,Alaska,L,Brown,33,Winter,4.5,No,Next Day Air,Yes,Yes,40,PayPal,Annually
1308,23,Male,Coat,Outerwear,Missouri,L,Black,32,Summer,3.1,No,Express,Yes,Yes,43,PayPal,Annually
1309,59,Male,Dress,Clothing,Rhode Island,L,Red,38,Summer,4.4,No,Next Day Air,Yes,Yes,14,Credit Card,Every 3 Months
1310,32,Male,Blouse,Clothing,Hawaii,L,Lavender,21,Summer,4.7,No,Store Pickup,Yes,Yes,41,Cash,Quarterly
1311,43,Male,Hoodie,Clothing,South Carolina,L,Brown,59,Winter,3.1,No,Store Pickup,Yes,Yes,38,Credit Card,Every 3 Months
1312,32,Male,Shoes,Footwear,Tennessee,M,Maroon,87,Fall,4.2,No,Express,Yes,Yes,12,Venmo,Annually
1313,66,Male,T-shirt,Clothing,Missouri,M,Violet,79,Winter,3,No,Store Pickup,Yes,Yes,19,Bank Transfer,Monthly
1314,70,Male,Shoes,Footwear,Missouri,M,Lavender,28,Summer,,No,Free Shipping,Yes,Yes,23,Credit Card,Bi-Weekly
1315,42,Male,Boots,Footwear,Missouri,S,Magenta,67,Summer,3.4,No,Free Shipping,Yes,Yes,49,Debit Card,Annually
1316,56,Male,Shorts,Clothing,Mississippi,L,Green,75,Spring,4.2,No,2-Day Shipping,Yes,Yes,29,Debit Card,Quarterly
1317,28,Male,Belt,Accessories,Arkansas,S,Lavender,32,Spring,4.6,No,Standard,Yes,Yes,14,Debit Card,Bi-Weekly
1318,28,Male,Pants,Clothing,Kentucky,M,Green,43,Spring,2.8,No,Free Shipping,Yes,Yes,19,Cash,Monthly
1319,52,Male,Shorts,Clothing,Connecticut,M,Maroon,93,Spring,2.7,No,Express,Yes,Yes,19,Credit Card,Bi-Weekly
1320,65,Male,Sunglasses,Accessories,Oklahoma,M,Magenta,24,Spring,4,No,Standard,Yes,Yes,48,Bank Transfer,Weekly
1321,56,Male,Hat,Accessories,California,XL,Teal,31,Fall,3.1,No,Free Shipping,Yes,Yes,19,Debit Card,Annually
1322,59,Male,T-shirt,Clothing,Missouri,L,Orange,84,Winter,3.7,No,Express,Yes,Yes,45,Bank Transfer,Every 3 Months
1323,23,Male,Pants,Clothing,Washington,M,Violet,74,Winter,4,No,Next Day Air,Yes,Yes,17,Bank Transfer,Quarterly
1324,58,Male,Shorts,Clothing,New York,M,Yellow,62,Spring,4.6,No,Standard,Yes,Yes,15,Debit Card,Every 3 Months
1325,39,Male,Jewelry,Accessories,Indiana,S,Orange,77,Summer,3.8,No,Free Shipping,Yes,Yes,11,Credit Card,Fortnightly
1326,28,Male,Backpack,Accessories,Oregon,L,Gold,73,Summer,3.5,No,Express,Yes,Yes,1,Cash,Monthly
1327,40,Male,Shoes,Footwear,Texas,M,Indigo,50,Spring,,No,Free Shipping,Yes,Yes,17,Cash,Monthly
1328,52,Male,Coat,Outerwear,Florida,M,Turquoise,40,Winter,2.8,No,Standard,Yes,Yes,37,Cash,Weekly
1329,37,Male,Sweater,Clothing,Rhode Island,M,Orange,97,Winter,3.7,No,Standard,Yes,Yes,40,Bank Transfer,Weekly
1330,70,Male,Gloves,Accessories,Texas,M,Indigo,63,Fall,3.3,No,Express,Yes,Yes,50,PayPal,Every 3 Months
1331,30,Male,Handbag,Accessories,Vermont,M,Charcoal,65,Fall,2.9,No,Standard,Yes,Yes,20,PayPal,Bi-Weekly
